"JXT5EGSP0CX100357","2012","11",528,100
"JXT4EGSP0CX100358","2012","02",7184,96
"JXT5EGSP0CX100359","2012","05",30320,80
"JXT5EGSP0CX100360","2012","10",24880,84
"JXT4EGSP0CX100361","2012","04",16000,90
"JXT4EGSP0CX100362","2012","05",27240,82
"JXT4EGSP0CX100363","2012","06",14208,91
"JXT2EGSP0CX100364","2012","06",28944,81
"JXT4EGSP0CX100365","2012","02",8592,95
"JXT4EGSP0CX100366","2012","08",32448,79
"JXT4EGSP0CX100367","2012","08",10304,94
"JXT4EGSP0CX100368","2012","05",28440,82
"JXT4EGSP0CX100369","2012","01",1368,100
"JXT5EGSP0CX100370","2012","02",7984,95
"JXT4EGSP0CX100371","2012","03",6480,96
"JXT5EGSP0CX100372","2012","06",4944,97
"JXT4EGSP0CX100373","2012","10",45360,70
"JXT4EGSP0CX100374","2012","02",2576,99
"JXT4EGSP0CX100375","2012","11",12584,92
"JXT4EGSP0CX100376","2012","06",9456,94
"JXT4EGSP0CX100377","2012","03",8256,95
"JXT5EGSP0CX100378","2012","12",80064,47
"JXT4EGSP0CX100379","2012","11",59664,61
"JXT4EGSP0CX100380","2012","09",39888,74
"JXT5EGSP0CX100381","2012","10",31920,79
"JXT4EGSP0CX100382","2012","05",3840,98
"JXT5EGSP0CX100383","2012","11",5104,97
"JXT2EGSP0CX100384","2012","10",36160,76
"JXT4EGSP0CX100385","2012","09",30312,80
"JXT2EGSP0CX100386","2012","02",5360,97
"JXT5EGSP0CX100387","2012","07",36904,76
"JXT5EGSP0CX100388","2012","12",44928,71
"JXT4EGSP0CX100389","2012","07",48384,68
"JXT5EGSP0CX100390","2012","04",22080,86
"JXT4EGSP0CX100391","2012","05",640,100
"JXT2EGSP0CX100392","2012","10",69680,54
"JXT5EGSP0CX100393","2012","06",11136,93
"JXT5EGSP0CX100394","2012","01",3288,98
"JXT4EGSP0CX100395","2012","10",720,100
"JXT5EGSP0CX100396","2012","10",8320,95
"JXT4EGSP0CX100397","2012","11",54120,64
"JXT4EGSP0CX100398","2012","01",5704,97
"JXT4EGSP0CX100399","2012","03",1920,99
"JXT4EGSP0CX100400","2012","04",8640,95
"JXT4EGSP0CX100401","2012","01",3912,98
"JXT5EGSP0CX100402","2012","08",21952,86
"JXT4EGSP0CX100403","2012","05",26040,83
"JXT5EGSP0CX100404","2012","12",35712,77
"JXT4EGSP0CX100405","2012","07",37576,75
"JXT4EGSP0CX100406","2012","02",12736,92
"JXT4EGSP0CX100407","2012","12",58848,61
"JXT5EGSP0CX100408","2012","07",616,100
"JXT5EGSP0CX100409","2012","06",7824,95
"JXT5EGSP0CX100410","2012","08",59264,61
"JXT2EGSP0CX100411","2012","01",6920,96
"JXT5EGSP0CX100412","2012","07",53200,65
"JXT4EGSP0CX100413","2012","10",2240,99
"JXT5EGSP0CX100414","2012","08",1408,100
"JXT4EGSP0CX100415","2012","01",816,100
"JXT4EGSP0CX100416","2012","06",44592,71
"JXT4EGSP0CX100417","2012","06",39168,74
"JXT5EGSP0CX100418","2012","11",87472,42
"JXT5EGSP0CX100419","2012","08",39808,74
"JXT4EGSP0CX100420","2012","08",25664,83
"JXT5EGSP0CX100421","2012","10",46480,70
"JXT5EGSP0CX100422","2012","11",58344,62
"JXT4EGSP0CX100423","2012","02",2944,99
"JXT5EGSP0CX100424","2012","06",22224,86
"JXT5EGSP0CX100425","2012","01",3248,98
"JXT4EGSP0CX100426","2012","12",77088,49
"JXT4EGSP0CX100427","2012","01",88,100
"JXT5EGSP0CX100428","2012","09",32832,79
"JXT4EGSP0CX100429","2012","08",54080,64
"JXT2EGSP0CX100430","2012","05",31000,80
"JXT4EGSP0CX100431","2012","12",90528,40
"JXT5EGSP0CX100432","2012","08",30528,80
"JXT4EGSP0CX100433","2012","09",36792,76
"JXT4EGSP0CX100434","2012","10",70640,53
"JXT5EGSP0CX100435","2012","04",11808,93
"JXT5EGSP0CX100436","2012","07",34048,78
"JXT2EGSP0CX100437","2012","05",27360,82
"JXT4EGSP0CX100438","2012","10",35760,77
"JXT2EGSP0CX100439","2012","12",76800,49
"JXT4EGSP0CX100440","2012","10",67600,55
"JXT4EGSP0CX100441","2012","10",57520,62
"JXT4EGSP0CX100442","2012","07",24416,84
"JXT5EGSP0CX100443","2012","12",34848,77
"JXT5EGSP0CX100444","2012","12",88896,41
"JXT4EGSP0CX100445","2012","09",38520,75
"JXT5EGSP0CX100446","2012","09",22608,85
"JXT5EGSP0CX100447","2012","01",5640,97
"JXT4EGSP0CX100448","2012","03",1344,100
"JXT4EGSP0CX100449","2012","12",79872,47
"JXT4EGSP0CX100450","2012","06",19968,87
"JXT4EGSP0CX100451","2012","03",3528,98
"JXT4EGSP0CX100452","2012","02",14896,91
"JXT4EGSP0CX100453","2012","12",77088,49
"JXT4EGSP0CX100454","2012","03",13512,91
"JXT4EGSP0CX100455","2012","10",66160,56
"JXT4EGSP0CX100456","2012","05",39200,74
"JXT5EGSP0CX100457","2012","08",32960,79
"JXT4EGSP0CX100458","2012","04",9952,94
"JXT2EGSP0CX100459","2012","02",11632,93
"JXT4EGSP0CX100460","2012","10",53520,65
"JXT4EGSP0CX100461","2012","06",7536,95
"JXT5EGSP0CX100462","2012","03",6216,96
"JXT2EGSP0CX100463","2012","01",1688,99
"JXT4EGSP0CX100464","2012","06",44784,71
"JXT5EGSP0CX100465","2012","02",12256,92
"JXT4EGSP0CX100466","2012","08",24640,84
"JXT4EGSP0CX100467","2012","01",7000,96
"JXT2EGSP0CX100468","2012","08",59200,61
"JXT4EGSP0CX100469","2012","10",32640,79
"JXT4EGSP0CX100470","2012","12",64608,57
"JXT4EGSP0CX100471","2012","02",1344,100
"JXT4EGSP0CX100472","2012","01",1216,100
"JXT4EGSP0CX100473","2012","06",26160,83
"JXT4EGSP0CX100474","2012","11",12320,92
"JXT5EGSP0CX100475","2012","10",4560,97
"JXT4EGSP0CX100476","2012","12",7104,96
"JXT4EGSP0CX100477","2012","12",51936,66
"JXT4EGSP0CX100478","2012","06",17616,89
"JXT2EGSP0CX100479","2012","09",29952,81
"JXT5EGSP0CX100480","2012","12",51840,66
"JXT4EGSP0CX100481","2012","12",33312,78
"JXT4EGSP0CX100482","2012","04",6400,96
"JXT4EGSP0CX100483","2012","12",43200,72
"JXT4EGSP0CX100484","2012","12",18912,88
"JXT5EGSP0CX100485","2012","03",1608,99
"JXT5EGSP0CX100486","2012","02",272,100
"JXT5EGSP0CX100487","2012","03",15192,90
"JXT4EGSP0CX100488","2012","05",14840,91
"JXT5EGSP0CX100489","2012","12",10752,93
"JXT4EGSP0CX100490","2012","03",19392,88
"JXT4EGSP0CX100491","2012","11",48312,68
"JXT4EGSP0CX100492","2012","05",12120,92
"JXT4EGSP0CX100493","2012","08",60736,60
"JXT4EGSP0CX100494","2012","03",21144,86
"JXT5EGSP0CX100495","2012","01",4104,98
"JXT5EGSP0CX100496","2012","09",27288,82
"JXT4EGSP0CX100497","2012","12",77760,49
"JXT5EGSP0CX100498","2012","10",59760,61
"JXT4EGSP0CX100499","2012","12",46464,70
"JXT5EGSP0CX100500","2012","11",52360,66
"JXT4EGSP0CX100501","2012","07",37016,76
"JXT5EGSP0CX100502","2012","10",51440,66
"JXT4EGSP0CX100503","2012","08",3840,98
"JXT4EGSP0CX100504","2012","02",208,100
"JXT4EGSP0CX100505","2012","11",38016,75
"JXT4EGSP0CX100506","2012","03",5136,97
"JXT4EGSP0CX100507","2012","03",2760,99
"JXT4EGSP0CX100508","2012","01",1056,100
"JXT5EGSP0CX100509","2012","09",57816,62
"JXT4EGSP0CX100510","2012","08",11136,93
"JXT4EGSP0CX100511","2012","05",6640,96
"JXT4EGSP0CX100512","2012","09",44136,71
"JXT4EGSP0CX100513","2012","08",45120,70
"JXT4EGSP0CX100514","2012","01",3472,98
"JXT4EGSP0CX100515","2012","12",17088,89
"JXT4EGSP0CX100516","2012","12",85248,44
"JXT4EGSP0CX100517","2012","11",12320,92
"JXT4EGSP0CX100518","2012","05",21600,86
"JXT4EGSP0CX100519","2012","05",18960,88
"JXT4EGSP0CX100520","2012","10",1120,100
"JXT4EGSP0CX100521","2012","02",9280,94
"JXT4EGSP0CX100522","2012","10",49040,68
"JXT4EGSP0CX100523","2012","08",15616,90
"JXT4EGSP0CX100524","2012","07",14896,91
"JXT4EGSP0CX100525","2012","11",12848,92
"JXT5EGSP0CX100526","2012","01",2736,99
"JXT5EGSP0CX100527","2012","06",1920,99
"JXT4EGSP0CX100528","2012","12",67296,56
"JXT4EGSP0CX100529","2012","01",2656,99
"JXT4EGSP0CX100530","2012","08",51968,66
"JXT4EGSP0CX100531","2012","02",6976,96
"JXT5EGSP0CX100532","2012","09",45864,70
"JXT5EGSP0CX100533","2012","12",75456,50
"JXT4EGSP0CX100534","2012","03",14088,91
"JXT2EGSP0CX100535","2012","11",63976,58
"JXT5EGSP0CX100536","2012","04",9344,94
"JXT4EGSP0CX100537","2012","08",18496,88
"JXT5EGSP0CX100538","2012","06",1536,99
"JXT4EGSP0CX100539","2012","10",57840,62
"JXT4EGSP0CX100540","2012","04",15456,90
"JXT5EGSP0CX100541","2012","06",3744,98
"JXT5EGSP0CX100542","2012","08",39552,74
"JXT4EGSP0CX100543","2012","01",5168,97
"JXT5EGSP0CX100544","2012","02",11648,93
"JXT4EGSP0CX100545","2012","07",36456,76
"JXT4EGSP0CX100546","2012","07",55440,64
"JXT4EGSP0CX100547","2012","06",45072,70
"JXT5EGSP0CX100548","2012","03",14928,91
"JXT5EGSP0CX100549","2012","12",87456,42
"JXT5EGSP0CX100550","2012","05",18720,88
"JXT5EGSP0CX100551","2012","03",16248,90
"JXT4EGSP0CX100552","2012","03",10488,94
"JXT4EGSP0CX100553","2012","10",76160,50
"JXT4EGSP0CX100554","2012","10",17440,89
"JXT5EGSP0CX100555","2012","04",25472,84
"JXT4EGSP0CX100556","2012","07",8456,95
"JXT4EGSP0CX100557","2012","09",14184,91
"JXT5EGSP0CX100558","2012","02",6736,96
"JXT4EGSP0CX100559","2012","09",50328,67
"JXT5EGSP0CX100560","2012","01",6032,96
"JXT4EGSP0CX100561","2012","03",4344,98
"JXT4EGSP0CX100562","2012","04",8000,95
"JXT5EGSP0CX100563","2012","10",65200,57
"JXT4EGSP0CX100564","2012","11",78936,48
"JXT4EGSP0CX100565","2012","10",39760,74
"JXT4EGSP0CX100566","2012","11",67056,56
"JXT4EGSP0CX100567","2012","10",59200,61
"JXT4EGSP0CX100568","2012","11",6776,96
"JXT4EGSP0CX100569","2012","08",448,100
"JXT4EGSP0CX100570","2012","11",57112,62
"JXT5EGSP0CX100571","2012","01",4416,98
"JXT4EGSP0CX100572","2012","12",77184,49
"JXT4EGSP0CX100573","2012","05",30320,80
"JXT4EGSP0CX100574","2012","09",67032,56
"JXT4EGSP0CX100575","2012","03",12168,92
"JXT5EGSP0CX100576","2012","11",75416,50
"JXT2EGSP0CX100577","2012","04",21376,86
"JXT4EGSP0CX100578","2012","01",1680,99
"JXT5EGSP0CX100579","2012","12",51168,66
"JXT5EGSP0CX100580","2012","07",17864,89
"JXT5EGSP0CX100581","2012","04",28736,81
"JXT4EGSP0CX100582","2012","10",41440,73
"JXT4EGSP0CX100583","2012","03",7200,96
"JXT4EGSP0CX100584","2012","07",6832,96
"JXT5EGSP0CX100585","2012","12",15648,90
"JXT4EGSP0CX100586","2012","10",79840,47
"JXT2EGSP0CX100587","2012","11",2024,99
"JXT5EGSP0CX100588","2012","01",760,100
"JXT4EGSP0CX100589","2012","04",1728,99
"JXT4EGSP0CX100590","2012","07",43400,72
"JXT4EGSP0CX100591","2012","06",15840,90
"JXT4EGSP0CX100592","2012","03",14688,91
"JXT4EGSP0CX100593","2012","05",34240,78
"JXT4EGSP0CX100594","2012","12",27360,82
"JXT4EGSP0CX100595","2012","11",76912,49
"JXT2EGSP0CX100596","2012","05",14240,91
"JXT4EGSP0CX100597","2012","02",2416,99
"JXT4EGSP0CX100598","2012","02",1808,99
"JXT4EGSP0CX100599","2012","07",46984,69
"JXT4EGSP0CX100600","2012","06",14208,91
"JXT4EGSP0CX100601","2012","09",4320,98
"JXT2EGSP0CX100602","2012","05",5160,97
"JXT5EGSP0CX100603","2012","07",35448,77
"JXT5EGSP0CX100604","2012","11",86944,43
"JXT4EGSP0CX100605","2012","03",23088,85
"JXT4EGSP0CX100606","2012","03",8976,95
"JXT5EGSP0CX100607","2012","12",34752,77
"JXT2EGSP0CX100608","2012","06",44784,71
"JXT4EGSP0CX100609","2012","02",14720,91
"JXT4EGSP0CX100610","2012","08",61760,59
"JXT5EGSP0CX100611","2012","05",8800,95
"JXT5EGSP0CX100612","2012","01",2720,99
"JXT5EGSP0CX100613","2012","10",39440,74
"JXT4EGSP0CX100614","2012","08",22144,86
"JXT2EGSP0CX100615","2012","08",11200,93
"JXT4EGSP0CX100616","2012","11",78584,48
"JXT5EGSP0CX100617","2012","10",480,100
"JXT5EGSP0CX100618","2012","04",24128,84
"JXT4EGSP0CX100619","2012","06",29280,81
"JXT5EGSP0CX100620","2012","02",13600,91
"JXT4EGSP0CX100621","2012","09",4536,97
"JXT2EGSP0CX100622","2012","04",2784,99
"JXT4EGSP0CX100623","2012","10",6240,96
"JXT5EGSP0CX100624","2012","01",5128,97
"JXT4EGSP0CX100625","2012","05",24320,84
"JXT4EGSP0CX100626","2012","08",15680,90
"JXT5EGSP0CX100627","2012","03",16128,90
"JXT4EGSP0CX100628","2012","02",4944,97
"JXT4EGSP0CX100629","2012","12",38016,75
"JXT4EGSP0CX100630","2012","10",16000,90
"JXT4EGSP0CX100631","2012","02",14304,91
"JXT4EGSP0CX100632","2012","03",12720,92
"JXT5EGSP0CX100633","2012","05",30280,80
"JXT5EGSP0CX100634","2012","05",12520,92
"JXT2EGSP0CX100635","2012","12",48864,68
"JXT4EGSP0CX100636","2012","08",58432,62
"JXT5EGSP0CX100637","2012","02",12512,92
"JXT5EGSP0CX100638","2012","08",49536,67
"JXT4EGSP0CX100639","2012","12",55200,64
"JXT4EGSP0CX100640","2012","04",25504,83
"JXT5EGSP0CX100641","2012","10",54000,64
"JXT2EGSP0CX100642","2012","07",5320,97
"JXT4EGSP0CX100643","2012","06",28368,82
"JXT4EGSP0CX100644","2012","10",74160,51
"JXT4EGSP0CX100645","2012","10",35680,77
"JXT2EGSP0CX100646","2012","07",18592,88
"JXT4EGSP0CX100647","2012","10",48960,68
"JXT4EGSP0CX100648","2012","06",40416,74
"JXT4EGSP0CX100649","2012","04",18592,88
"JXT4EGSP0CX100650","2012","09",20880,87
"JXT2EGSP0CX100651","2012","12",8928,95
"JXT5EGSP0CX100652","2012","07",11816,93
"JXT4EGSP0CX100653","2012","04",16032,90
"JXT4EGSP0CX100654","2012","02",4816,97
"JXT5EGSP0CX100655","2012","01",3976,98
"JXT4EGSP0CX100656","2012","01",160,100
"JXT4EGSP0CX100657","2012","02",1280,100
"JXT4EGSP0CX100658","2012","04",24096,84
"JXT4EGSP0CX100659","2012","11",61600,59
"JXT4EGSP0CX100660","2012","09",9648,94
"JXT4EGSP0CX100661","2012","04",5056,97
"JXT5EGSP0CX100662","2012","08",46656,69
"JXT4EGSP0CX100663","2012","02",6032,96
"JXT4EGSP0CX100664","2012","05",7560,95
"JXT4EGSP0CX100665","2012","05",33920,78
"JXT4EGSP0CX100666","2012","09",47808,69
"JXT4EGSP0CX100667","2012","03",19536,87
"JXT4EGSP0CX100668","2012","12",39456,74
"JXT2EGSP0CX100669","2012","11",8976,95
"JXT5EGSP0CX100670","2012","08",35136,77
"JXT4EGSP0CX100671","2012","08",29440,81
"JXT4EGSP0CX100672","2012","03",5232,97
"JXT4EGSP0CX100673","2012","04",20192,87
"JXT4EGSP0CX100674","2012","06",28080,82
"JXT5EGSP0CX100675","2012","05",4760,97
"JXT4EGSP0CX100676","2012","08",55680,63
"JXT5EGSP0CX100677","2012","02",3456,98
"JXT4EGSP0CX100678","2012","10",20400,87
"JXT5EGSP0CX100679","2012","09",57528,62
"JXT4EGSP0CX100680","2012","12",61824,59
"JXT4EGSP0CX100681","2012","03",22056,86
"JXT4EGSP0CX100682","2012","11",13112,92
"JXT5EGSP0CX100683","2012","01",184,100
"JXT4EGSP0CX100684","2012","03",15744,90
"JXT4EGSP0CX100685","2012","04",27808,82
"JXT5EGSP0CX100686","2012","06",17376,89
"JXT5EGSP0CX100687","2012","11",67408,56
"JXT4EGSP0CX100688","2012","01",2664,99
"JXT4EGSP0CX100689","2012","01",5120,97
"JXT4EGSP0CX100690","2012","05",18840,88
"JXT4EGSP0CX100691","2012","06",38592,75
"JXT2EGSP0CX100692","2012","11",16456,90
"JXT4EGSP0CX100693","2012","10",70720,53
"JXT4EGSP0CX100694","2012","07",48048,68
"JXT4EGSP0CX100695","2012","06",14592,91
"JXT2EGSP0CX100696","2012","09",59112,61
"JXT4EGSP0CX100697","2012","02",5808,97
"JXT4EGSP0CX100698","2012","08",59008,61
"JXT4EGSP0CX100699","2012","03",5304,97
"JXT5EGSP0CX100700","2012","07",22680,85
"JXT5EGSP0CX100701","2012","02",15040,90
"JXT4EGSP0CX100702","2012","04",6752,96
"JXT4EGSP0CX100703","2012","06",3024,98
"JXT4EGSP0CX100704","2012","10",79600,47
"JXT4EGSP0CX100705","2012","07",14392,91
"JXT5EGSP0CX100706","2012","12",43104,72
"JXT4EGSP0CX100707","2012","08",26048,83
"JXT4EGSP0CX100708","2012","04",24608,84
"JXT5EGSP0CX100709","2012","08",54016,64
"JXT5EGSP0CX100710","2012","11",83688,45
"JXT5EGSP0CX100711","2012","12",27072,82
"JXT4EGSP0CX100712","2012","08",11968,93
"JXT5EGSP0CX100713","2012","11",69696,54
"JXT4EGSP0CX100714","2012","11",24464,84
"JXT2EGSP0CX100715","2012","03",3552,98
"JXT4EGSP0CX100716","2012","12",22752,85
"JXT5EGSP0CX100717","2012","03",1824,99
"JXT4EGSP0CX100718","2012","01",2680,99
"JXT5EGSP0CX100719","2012","08",21696,86
"JXT5EGSP0CX100720","2012","02",512,100
"JXT4EGSP0CX100721","2012","11",71456,53
"JXT4EGSP0CX100722","2012","07",1344,100
"JXT4EGSP0CX100723","2012","07",7840,95
"JXT4EGSP0CX100724","2012","12",49344,68
"JXT4EGSP0CX100725","2012","09",39456,74
"JXT5EGSP0CX100726","2012","06",43152,72
"JXT2EGSP0CX100727","2012","02",8496,95
"JXT4EGSP0CX100728","2012","08",55936,63
"JXT4EGSP0CX100729","2012","12",43680,71
"JXT4EGSP0CX100730","2012","08",54208,64
"JXT4EGSP0CX100731","2012","06",10608,93
"JXT4EGSP0CX100732","2012","06",25872,83
"JXT4EGSP0CX100733","2012","05",36160,76
"JXT5EGSP0CX100734","2012","10",29440,81
"JXT4EGSP0CX100735","2012","08",19904,87
"JXT5EGSP0CX100736","2012","04",7680,95
"JXT4EGSP0CX100737","2012","04",13504,91
"JXT5EGSP0CX100738","2012","11",10560,93
"JXT4EGSP0CX100739","2012","03",1368,100
"JXT5EGSP0CX100740","2012","09",1656,99
"JXT5EGSP0CX100741","2012","11",78056,48
"JXT4EGSP0CX100742","2012","10",16640,89
"JXT2EGSP0CX100743","2012","09",51912,66
"JXT5EGSP0CX100744","2012","05",27880,82
"JXT4EGSP0CX100745","2012","10",400,100
"JXT5EGSP0CX100746","2012","04",22848,85
"JXT4EGSP0CX100747","2012","12",75456,50
"JXT5EGSP0CX100748","2012","01",4568,97
"JXT4EGSP0CX100749","2012","06",40992,73
"JXT4EGSP0CX100750","2012","07",33992,78
"JXT4EGSP0CX100751","2012","12",51264,66
"JXT4EGSP0CX100752","2012","10",63520,58
"JXT4EGSP0CX100753","2012","12",94848,37
"JXT4EGSP0CX100754","2012","08",48896,68
"JXT4EGSP0CX100755","2012","04",2144,99
"JXT4EGSP0CX100756","2012","11",41976,73
"JXT4EGSP0CX100757","2012","02",15280,90
"JXT5EGSP0CX100758","2012","11",69080,54
"JXT4EGSP0CX100759","2012","10",33200,78
"JXT4EGSP0CX100760","2012","03",23232,85
"JXT4EGSP0CX100761","2012","08",7232,96
"JXT5EGSP0CX100762","2012","12",2400,99
"JXT4EGSP0CX100763","2012","07",4928,97
"JXT5EGSP0CX100764","2012","04",21728,86
"JXT4EGSP0CX100765","2012","05",16560,89
"JXT5EGSP0CX100766","2012","03",18096,88
"JXT5EGSP0CX100767","2012","02",3696,98
"JXT4EGSP0CX100768","2012","06",30048,80
"JXT5EGSP0CX100769","2012","08",24576,84
"JXT4EGSP0CX100770","2012","10",68560,55
"JXT5EGSP0CX100771","2012","12",31872,79
"JXT4EGSP0CX100772","2012","05",12200,92
"JXT4EGSP0CX100773","2012","11",32560,79
"JXT4EGSP0CX100774","2012","02",14512,91
"JXT4EGSP0CX100775","2012","08",39424,74
"JXT5EGSP0CX100776","2012","11",25432,84
"JXT4EGSP0CX100777","2012","03",19200,88
"JXT4EGSP0CX100778","2012","10",44240,71
"JXT5EGSP0CX100779","2012","10",39040,74
"JXT4EGSP0CX100780","2012","04",10880,93
"JXT5EGSP0CX100781","2012","12",79296,48
"JXT5EGSP0CX100782","2012","11",22352,86
"JXT4EGSP0CX100783","2012","04",576,100
"JXT4EGSP0CX100784","2012","06",46896,69
"JXT4EGSP0CX100785","2012","06",22320,86
"JXT4EGSP0CX100786","2012","01",912,100
"JXT4EGSP0CX100787","2012","04",2432,99
"JXT5EGSP0CX100788","2012","12",89088,41
"JXT4EGSP0CX100789","2012","09",57888,62
"JXT4EGSP0CX100790","2012","07",7448,96
"JXT5EGSP0CX100791","2012","07",23744,85
"JXT4EGSP0CX100792","2012","07",46536,69
"JXT2EGSP0CX100793","2012","10",33600,78
"JXT4EGSP0CX100794","2012","08",1920,99
"JXT5EGSP0CX100795","2012","05",5920,97
"JXT5EGSP0CX100796","2012","07",28728,81
"JXT4EGSP0CX100797","2012","09",41472,73
"JXT4EGSP0CX100798","2012","09",29304,81
"JXT4EGSP0CX100799","2012","02",4464,98
"JXT5EGSP0CX100800","2012","01",7528,95
"JXT4EGSP0CX100801","2012","03",15384,90
"JXT5EGSP0CX100802","2012","10",61760,59
"JXT4EGSP0CX100803","2012","04",26336,83
"JXT5EGSP0CX100804","2012","07",37632,75
"JXT5EGSP0CX100805","2012","11",83864,45
"JXT4EGSP0CX100806","2012","06",34080,78
"JXT4EGSP0CX100807","2012","06",42768,72
"JXT5EGSP0CX100808","2012","10",25520,83
"JXT5EGSP0CX100809","2012","12",89376,41
"JXT4EGSP0CX100810","2012","04",23936,85
"JXT4EGSP0CX100811","2012","09",22320,86
"JXT4EGSP0CX100812","2012","02",11840,93
"JXT4EGSP0CX100813","2012","12",51072,66
"JXT5EGSP0CX100814","2012","10",6080,96
"JXT5EGSP0CX100815","2012","05",8640,95
"JXT5EGSP0CX100816","2012","07",24584,84
"JXT4EGSP0CX100817","2012","07",5488,97
"JXT4EGSP0CX100818","2012","04",18496,88
"JXT5EGSP0CX100819","2012","08",45504,70
"JXT4EGSP0CX100820","2012","11",49192,68
"JXT4EGSP0CX100821","2012","01",168,100
"JXT4EGSP0CX100822","2012","06",20112,87
"JXT5EGSP0CX100823","2012","02",6896,96
"JXT4EGSP0CX100824","2012","02",15424,90
"JXT5EGSP0CX100825","2012","08",16704,89
"JXT5EGSP0CX100826","2012","07",24864,84
"JXT4EGSP0CX100827","2012","05",16680,89
"JXT4EGSP0CX100828","2012","10",77840,49
"JXT4EGSP0CX100829","2012","03",6000,96
"JXT4EGSP0CX100830","2012","02",6368,96
"JXT4EGSP0CX100831","2012","10",57120,62
"JXT4EGSP0CX100832","2012","05",19240,88
"JXT4EGSP0CX100833","2012","12",10464,94
"JXT5EGSP0CX100834","2012","05",8920,95
"JXT4EGSP0CX100835","2012","02",11728,93
"JXT4EGSP0CX100836","2012","10",39840,74
"JXT5EGSP0CX100837","2012","05",30920,80
"JXT4EGSP0CX100838","2012","06",18288,88
"JXT4EGSP0CX100839","2012","06",6576,96
"JXT4EGSP0CX100840","2012","10",45600,70
"JXT4EGSP0CX100841","2012","05",18360,88
"JXT4EGSP0CX100842","2012","07",112,100
"JXT5EGSP0CX100843","2012","08",13248,92
"JXT5EGSP0CX100844","2012","08",31360,80
"JXT4EGSP0CX100845","2012","03",6744,96
"JXT5EGSP0CX100846","2012","07",22904,85
"JXT4EGSP0CX100847","2012","08",960,100
"JXT5EGSP0CX100848","2012","06",15840,90
"JXT5EGSP0CX100849","2012","06",34512,77
"JXT4EGSP0CX100850","2012","07",47096,69
"JXT4EGSP0CX100851","2012","05",15320,90
"JXT4EGSP0CX100852","2012","10",34000,78
"JXT4EGSP0CX100853","2012","12",49152,68
"JXT5EGSP0CX100854","2012","03",14568,91
"JXT4EGSP0CX100855","2012","09",18576,88
"JXT5EGSP0CX100856","2012","02",5184,97
"JXT4EGSP0CX100857","2012","04",5312,97
"JXT5EGSP0CX100858","2012","07",28448,82
"JXT5EGSP0CX100859","2012","05",19520,87
"JXT5EGSP0CX100860","2012","10",78320,48
"JXT5EGSP0CX100861","2012","07",30856,80
"JXT4EGSP0CX100862","2012","03",23232,85
"JXT4EGSP0CX100863","2012","06",23664,85
"JXT4EGSP0CX100864","2012","12",21312,86
"JXT4EGSP0CX100865","2012","04",8448,95
"JXT4EGSP0CX100866","2012","02",4032,98
"JXT5EGSP0CX100867","2012","09",3312,98
"JXT4EGSP0CX100868","2012","12",86880,43
"JXT4EGSP0CX100869","2012","09",13824,91
"JXT4EGSP0CX100870","2012","09",12672,92
"JXT2EGSP0CX100871","2012","05",30840,80
"JXT4EGSP0CX100872","2012","07",48720,68
"JXT5EGSP0CX100873","2012","09",20304,87
"JXT4EGSP0CX100874","2012","03",11616,93
"JXT5EGSP0CX100875","2012","07",48832,68
"JXT4EGSP0CX100876","2012","05",18200,88
"JXT5EGSP0CX100877","2012","01",3472,98
"JXT4EGSP0CX100878","2012","09",26208,83
"JXT5EGSP0CX100879","2012","10",68640,55
"JXT5EGSP0CX100880","2012","03",12336,92
"JXT4EGSP0CX100881","2012","01",7824,95
"JXT5EGSP0CX100882","2012","10",24640,84
"JXT4EGSP0CX100883","2012","04",9536,94
"JXT4EGSP0CX100884","2012","09",71064,53
"JXT4EGSP0CX100885","2012","05",8560,95
"JXT4EGSP0CX100886","2012","07",16240,90
"JXT5EGSP0CX100887","2012","08",23616,85
"JXT5EGSP0CX100888","2012","04",23584,85
"JXT4EGSP0CX100889","2012","03",4752,97
"JXT2EGSP0CX100890","2012","09",43992,71
"JXT4EGSP0CX100891","2012","02",15328,90
"JXT5EGSP0CX100892","2012","01",5736,97
"JXT4EGSP0CX100893","2012","04",11328,93
"JXT5EGSP0CX100894","2012","09",47664,69
"JXT4EGSP0CX100895","2012","04",2368,99
"JXT4EGSP0CX100896","2012","08",19456,88
"JXT5EGSP0CX100897","2012","09",40320,74
"JXT5EGSP0CX100898","2012","02",6960,96
"JXT5EGSP0CX100899","2012","06",8064,95
"JXT4EGSP0CX100900","2012","12",86208,43
"JXT4EGSP0CX100901","2012","08",40128,74
"JXT2EGSP0CX100902","2012","06",41088,73
"JXT2EGSP0CX100903","2012","05",8040,95
"JXT5EGSP0CX100904","2012","10",20400,87
"JXT4EGSP0CX100905","2012","12",68928,55
"JXT5EGSP0CX100906","2012","08",5184,97
"JXT5EGSP0CX100907","2012","08",23168,85
"JXT4EGSP0CX100908","2012","08",34176,78
"JXT4EGSP0CX100909","2012","04",30240,80
"JXT4EGSP0CX100910","2012","05",34040,78
"JXT4EGSP0CX100911","2012","11",87120,42
"JXT5EGSP0CX100912","2012","10",56560,63
"JXT5EGSP0CX100913","2012","09",49968,67
"JXT5EGSP0CX100914","2012","01",7440,96
"JXT5EGSP0CX100915","2012","04",29120,81
"JXT5EGSP0CX100916","2012","12",56064,63
